NM_006765	0.05 -0.246 0.036 0.082 0.083 0.035 -0.554 -0.146 0.106 0.323 -0.735 -0.081 0.26 -0.132 0.016 0.168 0.205 -0.419 -0.269 -0.644 0.04 -0.679 0.056 0.56 -0.425 0.181 0.091 -0.351 -0.534 0.151 0.191 -0.413 -0.486 0.017 0.016 -0.149 -0.202 0.094 -0.388 0.31 -0.059 0.109 -0.141 -0.257 -0.062 0.099 -0.246 -0.584 -0.46 -0.025 0.107 -0.434 -0.176 0.09 -0.47 0.26 0.08 0.463 -0.327 0.029 0.339 0.102 0.057 0.211 -0.46 -0.003 0.418 0.106 -0.464 -0.472 -0.131 0.062 0.093 -0.455 0.087 -0.174 0.122 0.345																																																																													
NM_005764	-0.895 -0.801 0.262 0.417 -0.812 -0.513 0.159 -0.343 0.623 0.275 0.264 0.019 -0.511 -0.231 -0.842 -0.328 -0.315 -0.435 -0.687 0.5 0.338 -0.64 0.392 -0.075 -0.963 -0.442 0.256 -0.773 0.204 -0.043 0.252 0.243 0.386 0.541 -0.433 -0.588 0.061 0.309 0.074 -0.527 -0.27 0.704 -0.297 -0.025 -1.165 -0.343 0.407 -0.042 -0.361 -0.964 -0.766 0.024 -0.304 0.391 -0.631 -0.156 -0.589 -0.589 -1.085 0.033 -0.51 -0.119 -0.127 -0.016 0.019 -0.126 -0.862 -0.957 -0.586 -0.705 -0.311 0.228 -0.158 -0.202 -1.202 -0.107 -0.517 0.546																																																																													
NM_001448	-0.392 -0.217 0.121 -0.391 -0.162 -0.069 -0.329 -0.373 0.346 -1.025 0.204 -0.108 -0.26 -0.666 -0.166 0.325 0.619 0.051 -0.544 -0.491 -0.362 0.162 -0.343 0.256 -0.057 0.218 0.381 -0.021 -0.129 -0.333 -0.053 0.327 -0.31 -0.045 0.302 -0.305 -0.226 -0.529 0.191 -0.059 0.078 -0.126 -0.33 0.205 -0.336 -0.278 -0.291 -0.03 0.052 -0.109 -0.054 0.145 -0.116 -0.575 -0.187 0.204 -0.317 -0.406 -0.603 -0.021 -0.439 -0.341 -0.261 0.197 -0.266 -0.07 -0.415 -0.181 -0.151 -0.03 -0.125 -0.506 -0.101 -0.158 0.136 0.182 0.567 -0.191																																																																													
NM_006014	-0.18 -0.1 -0.103 0.05 0.16 -0.063 0.073 0.313 -0.106 -0.101 0.05 -0.024 0.159 0.079 0.317 0.345 -0.025 0.093 0.445 -0.09 0.116 0.224 -0.085 -0.031 0.048 0.018 0.1 0.029 -0.39 -0.195 -0.084 -0.018 0.146 -0.209 -0.077 -0.149 0.259 0.347 -0.107 0.087 -0.223 0.223 -0.082 0.307 -0.304 -0.276 -0.009 -0.048 0.082 -0.264 -0.041 0.06 -0.087 -0.044 -0.102 -0.192 -0.262 -0.206 -0.269 -0.106 -0.265 -0.257 -0.114 0.096 0.165 -0.149 -0.081 -0.036 0.138 -0.143 -0.095 -0.249 -0.43 -0.068 -0.259 -0.21 -0.053 -0.39																																																																													
NM_004988	-0.492 -0.908 -0.671 -0.471 -0.818 0.377 -0.981 -0.52 -2.0 -2.0 -1.341 -1.124 -1.635 -0.965 -1.032 -1.143 -1.247 -1.086 -1.256 -1.251 0.824 -0.892 0.916 0.687 -1.056 -0.864 0.173 -1.134 -0.963 -0.82 -0.401 -0.955 0.664 -0.888 1.005 -0.591 -0.832 0.435 -0.933 -0.654 -0.692 -0.424 -0.882 -1.007 -0.592 -1.684 -0.679 -0.864 -0.851 -0.429 -1.734 -1.348 -1.186 1.101 -1.285 -1.369 -1.124 1.072 -0.856 -0.84 -0.709 -1.601 -0.59 -0.931 -0.93 -1.102 -0.945 -0.913 -0.981 -0.925 -1.149 -0.521 -1.262 0.269 -0.721 -1.196 -0.366 0.584																																																																													
NM_021069	-0.309 -0.212 0.024 0.132 -0.198 -0.074 0.013 -0.533 0.135 0.254 -0.112 0.049 -0.124 -0.159 -0.72 -0.208 -0.281 0.012 -0.623 0.022 0.194 -0.982 0.581 0.363 -0.189 0.109 -0.069 -0.531 0.203 -0.023 -0.699 0.234 -0.023 -0.275 0.015 -0.39 -0.446 -0.745 0.177 -0.009 -0.092 0.124 -0.248 0.103 0.092 0.845 -0.021 0.253 -0.934 0.163 -0.456 0.325 -0.052 -1.045 -0.248 -0.462 -0.009 0.34 -0.052 0.184 0.059 0.108 -0.042 0.284 -0.232 -0.035 -0.746 -0.829 -0.437 -0.227 0.195 0.526 -0.221 -0.34 -0.708 0.291 -0.015 -0.054																																																																													
NM_003937	-0.615 -0.548 -0.59 -0.063 -0.801 -0.445 -0.066 -0.246 -0.092 1.008 -0.472 0.337 -0.055 -0.723 -0.135 -0.687 -0.598 -0.127 -0.439 0.978 -0.354 -0.191 -0.373 -0.193 -0.336 -0.72 -0.411 -0.695 -0.594 -0.402 0.568 -0.499 -0.756 0.722 -0.651 -0.557 -0.427 0.131 -0.468 -0.81 -0.609 0.21 -0.48 -0.704 -0.441 -0.287 -0.059 0.041 0.06 -0.529 -0.588 -0.508 -0.594 -0.176 -0.65 -0.623 -0.871 -0.009 -0.482 -0.313 0.052 -0.465 -0.514 -0.643 -0.297 -0.442 -0.481 -0.668 -0.563 -0.179 -0.699 -0.59 -0.967 -0.164 -0.939 -0.844 0.138 -0.126																																																																													
NM_004689	0.016 0.13 -0.163 -0.243 -0.087 0.023 0.061 -0.023 -0.063 0.107 0.305 -0.118 -0.042 0.25 -0.141 0.184 0.256 0.226 0.063 0.084 -0.173 0.511 -0.288 -0.385 -0.199 0.243 -0.018 -0.282 -0.262 -0.087 0.048 -0.388 -0.392 0.054 0.3 0.063 0.258 -0.304 0.095 0.174 0.08 0.108 -0.147 0.039 -0.323 -0.221 0.027 0.238 -0.088 -0.099 -0.077 0.099 -0.254 -0.249 0.041 -0.22 -0.386 -0.277 -0.212 0.177 -0.007 -0.191 -0.064 -0.075 0.102 -0.488 -0.374 0.208 0.218 -0.054 0.667 -0.268 -0.196 0.234 -0.529 -0.029 0.097 -0.274																																																																													
NM_000426	-0.506 0.139 -0.423 0.773 -0.13 0.146 0.195 -0.312 -0.124 -0.571 -0.477 0.039 0.399 -0.084 -0.331 -0.106 -0.412 -0.436 0.32 -0.256 -0.319 0.447 0.173 -0.18 -0.224 -0.084 -0.355 0.07 -0.01 -0.229 0.009 -0.015 -0.178 -0.228 -0.059 -0.284 -0.256 -0.27 0.169 -0.068 -0.115 -0.277 -0.211 0.033 -0.246 0.131 -0.277 1.071 0.763 -0.192 0.038 -0.268 -0.137 -0.429 -0.188 -0.054 -0.092 -0.31 -0.404 -0.228 -0.013 -0.251 -0.183 0.345 -0.376 -0.351 -0.456 -0.283 -0.328 0.048 0.538 -0.145 -0.197 -0.266 -0.336 0.071 -0.135 -0.428																																																																													
NM_002308	0.349 -0.155 0.079 0.039 -0.315 -0.415 -0.062 0.261 0.135 -0.168 0.113 0.029 0.119 -0.449 -0.153 -0.177 -0.249 -0.094 0.025 0.563 0.026 -0.134 0.098 0.179 -0.302 -0.318 -0.212 -0.211 -0.246 -0.108 0.153 0.087 -0.223 -0.097 -0.237 -0.269 0.203 0.312 0.088 -0.399 -0.076 0.425 -0.054 0.116 0.038 -0.073 -0.02 -0.192 -0.318 -0.013 -0.151 -0.043 0.174 0.089 -0.257 0.163 -0.379 0.34 0.053 -0.174 -0.183 0.002 -0.066 0.0 0.266 0.039 -0.242 -0.24 -0.108 0.268 -0.183 -0.063 -0.381 0.185 -0.33 -0.226 0.436 -0.038																																																																													
NM_002600	-0.519 -0.281 -0.169 0.175 -0.283 -0.054 -0.167 -0.182 0.278 0.505 -0.516 0.121 -0.042 -0.299 -0.202 0.188 0.086 -0.067 -0.414 0.594 0.211 0.115 -0.276 -0.015 0.219 -0.231 0.083 -0.308 -0.427 0.323 0.342 0.04 0.103 -0.255 -0.012 -0.474 0.402 -0.11 -0.322 0.174 -0.34 0.354 -0.226 -0.293 -0.038 -0.145 -0.198 0.033 0.021 -0.401 -0.387 -0.052 -0.046 0.085 -0.286 0.27 -0.169 0.645 -0.475 -0.175 -0.54 -0.068 -0.276 -0.205 0.076 -0.189 -0.248 -0.632 -0.203 -0.267 -0.668 -0.547 -0.614 -0.119 -0.417 0.547 0.077 0.185																																																																													
NM_006622	0.186 -0.041 -0.157 -0.234 -0.281 -0.23 0.372 -0.271 -0.264 -0.559 0.189 0.006 -0.557 -0.222 -0.123 0.057 -0.275 0.135 -0.461 -0.025 -0.138 -0.194 -0.296 -0.362 -0.102 0.061 -0.369 -0.054 -0.237 -0.054 -0.033 -0.07 -0.059 -0.093 -0.08 -0.209 0.178 -0.468 -0.148 0.15 0.014 -0.334 -0.248 0.21 0.335 0.027 0.281 0.104 0.015 0.118 0.141 -0.172 0.515 -0.386 -0.159 0.316 0.118 -0.296 -0.312 0.214 -0.265 0.202 0.164 0.025 0.044 0.657 -0.032 -0.04 -0.286 -0.112 -0.513 0.037 -0.36 0.315 -0.177 -0.003 0.537 -0.342																																																																													
NM_004417	-0.185 -0.053 -0.142 -0.311 -0.411 -0.245 0.39 -0.557 0.073 -0.67 -0.2 -0.127 -0.184 0.101 -0.212 -0.134 -0.298 -0.058 0.028 -0.263 0.458 -0.247 -0.172 0.195 -0.111 0.308 -0.123 -0.106 0.963 0.144 -0.243 -0.01 -0.279 -0.341 0.346 0.088 -0.152 -0.1 -0.216 0.327 0.338 -0.468 -0.113 -0.391 0.288 -0.18 -0.292 -0.106 -0.145 -0.393 0.087 0.189 0.211 0.078 -0.411 -0.18 -0.273 -0.177 0.028 -0.064 0.012 0.305 0.043 -0.452 0.028 0.204 -0.132 -0.14 -0.438 -0.343 -1.091 0.115 -0.326 0.359 -0.242 0.15 -0.071 -0.331																																																																													
NM_018469	-0.144 -0.053 -0.244 -0.418 0.085 -0.287 -0.149 -0.081 -0.013 -0.152 0.033 -0.059 -0.365 -0.338 0.203 -0.069 0.089 0.231 -0.243 0.02 -0.341 -0.074 -0.267 -0.254 0.81 0.019 -0.342 0.23 -0.197 -0.471 0.273 -0.037 -0.161 0.109 -0.162 -0.044 -0.054 -0.116 -0.194 -0.122 0.018 0.124 -0.366 0.043 0.29 -0.382 -0.075 0.073 -0.274 0.031 -0.016 0.029 -0.008 -0.327 -0.147 -0.049 -0.039 -0.002 -0.129 -0.136 0.053 -0.025 -0.524 -0.223 0.004 0.113 -0.19 0.342 -0.178 -0.147 -0.443 -0.296 -0.137 -0.022 -0.012 -0.076 -0.189 0.096																																																																													
NM_000685	1.082 -0.57 -0.653 -0.976 -0.739 -0.858 -0.606 -0.832 -1.324 -2.0 1.202 0.147 -1.153 -0.745 -0.69 -1.02 -0.721 -0.829 -0.573 -1.065 -0.729 -1.016 -1.033 -0.944 -0.668 -0.241 -0.603 -0.793 -0.144 -0.637 -0.758 -0.628 0.692 -0.763 -0.757 -0.708 0.029 -0.636 -0.171 -0.05 -0.577 -0.569 -0.78 0.217 0.059 -1.146 -0.565 0.399 -0.777 -0.547 0.127 -0.377 -0.086 -0.646 -0.998 -0.29 0.327 -1.137 0.966 -0.423 -0.538 -0.346 -0.447 -0.553 -0.704 0.652 0.728 0.644 1.066 -0.716 -1.36 -0.566 -0.75 -0.626 -0.266 -0.705 -0.759 -0.881																																																																													
